brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age
Mercedes-Benz,S-Class S 550 4MATIC,2016,"67,280 mi.",Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,0.01354941578539628,0.16
Volkswagen,Passat 2.0T R-Line,2021,"16,538 mi.",Gasoline,2.0 Liter TSI,Automatic,Reflex Silver,Titan Black,None reported,,0.008129175229829243,0.06
Toyota,Tundra Platinum,2018,"66,000 mi.",Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,0.016598449298342904,0.12000000000000001
Cadillac,Escalade Luxury,2018,"53,450 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,0.016259366691248184,0.12000000000000001
Volkswagen,Golf Alltrack TSI SE,2018,"63,277 mi.",Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,0.0064022590150751195,0.12000000000000001
Nissan,Altima 2.5 S,2020,"30,900 mi.",Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Yes,0.006436133401398268,0.08
Mercedes-Benz,GLA 250 Base 4MATIC,2019,"60,854 mi.",Gasoline,2.0 Liter Turbo,Automatic,White,Black,None reported,,0.0079598032982135,0.09999999999999999
Ford,F-150 Platinum,2015,"85,000 mi.",Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,0.009823572033713144,0.18000000000000002
Toyota,RAV4 SE,2016,"108,130 mi.",Gasoline,176.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Orange,None reported,Yes,0.005589273743319548,0.16
Toyota,4Runner TRD Sport,2023,"11,400 mi.",Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,Yes,0.014904729982185462,0.02
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,"63,300 mi.",Gasoline,362.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,0.007045872355214946,0.22
Tesla,Model Y Performance,2020,"27,500 mi.",,455.0HP Electric Motor Electric Fuel System,A/T,Gray,White,None reported,Yes,0.014227242255722488,0.08
BMW,X5 xDrive 35i Sport Activity,2012,"122,600 mi.",Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,0.003692308109223217,0.24000000000000002
Dodge,Charger Base,2006,"145,565 mi.",Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,0.0008468596580787194,0.36
Ford,Transit-250 Base,2016,"66,500 mi.",Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,Yes,0.008468596580787194,0.16
BMW,330 i xDrive,2017,"75,000 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,0.00609738953816678,0.14
Mazda,CX-5 Grand Touring,2021,"24,781 mi.",Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Machine Gray Metallic,Black,,,0.009143035612481086,0.06
BMW,X5 M Base,2013,"67,000 mi.",Gasoline,555.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,0.007621736922708474,0.22
Audi,Q5 2.0T Premium Plus,2019,"24,500 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,–,None reported,Yes,0.009823572033713144,0.09999999999999999
Audi,S5 3.0T Prestige,2013,"37,500 mi.",Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,0.008129852717555706,0.22
Nissan,GT-R Premium,2013,"101,000 mi.",Gasoline,545.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,0.019308400204194803,0.22
Tesla,Model 3 Long Range,2020,"25,000 mi.",,425.0HP Electric Motor Electric Fuel System,1-Speed A/T,Blue,Black,None reported,Yes,0.01625801171579526,0.08
Toyota,Camry Solara SLE V6,2000,"245,000 mi.",Gasoline,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,0.00016937193161574386,0.48
Tesla,Model Y Long Range,2021,"49,252 mi.",,Electric,1-Speed Automatic,Deep Blue Metallic,Black,None reported,,0.01219444033247033,0.06
Buick,Cascada Base,2016,"103,814 mi.",Gasoline,200.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,0.004401976502693183,0.16
Toyota,4Runner Venture,2021,"27,000 mi.",Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,0.015751589640264182,0.06
BMW,530 i xDrive,2021,"60,942 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Glacier Silver Metallic,Black,None reported,Yes,0.010191109125319309,0.06
BMW,535 i xDrive,2011,"100,780 mi.",Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,0.0033874386323148784,0.26
Tesla,Model S 100D,2018,"65,000 mi.",,518.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,0.013211010666028023,0.12000000000000001
Lexus,GX 460 Base,2012,"167,000 mi.",Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,0.005917855290654092,0.24000000000000002
Chevrolet,Trailblazer SS,2008,"161,000 mi.",Gasoline,390.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,0.0050811579484723165,0.32
Subaru,Impreza WRX,2005,"90,200 mi.",Gasoline,227.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,None reported,Yes,0.0035564718200673906,0.38
Volkswagen,Passat 2.5 SE,2012,"159,870 mi.",Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,0.0026252649400440304,0.24000000000000002
Porsche,911 Carrera Cabriolet,1996,"38,000 mi.",–,–,Transmission w/Dual Shift Mode,Blue,Gray,,,0.024728302015898613,0.5599999999999999
Audi,Q5 40 Premium,2022,"14,550 mi.",Hybrid,201.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,7-Speed A/T,Silver,Brown,None reported,Yes,0.013380382597643768,0.039999999999999994
INFINITI,Q60 3.0t Red Sport 400,2018,"38,000 mi.",Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,White,None reported,Yes,0.010162315896944633,0.12000000000000001
Chevrolet,Camaro Z28,2002,"35,515 mi.",Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,M/T,Silver,Black,At least 1 accident or damage reported,Yes,0.006436133401398268,0.44
Mazda,Protege DX,1993,"94,200 mi.",–,–,A/T,Gray,–,At least 1 accident or damage reported,Yes,0.00016937193161574386,0.62
Mercedes-Benz,SL-Class SL550 Roadster,2008,"33,300 mi.",Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,0.011009175555023351,0.32
Mercedes-Benz,C-Class C 300 4MATIC,2016,"90,189 mi.",Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,At least 1 accident or damage reported,Yes,0.005418208092387646,0.16
Land,Rover Range Rover Autobiography,2023,"1,148 mi.",Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Automatic,Carpathian Grey,Ebony,None reported,,0.06472141874059775,0.02
Mercedes-Benz,SLK-Class SLK320,2001,"59,500 mi.",Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Beige,None reported,Yes,0.001524347384541695,0.45999999999999996
Ford,Transit-350 XL,2017,"134,000 mi.",Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Yes,0.00829922464917145,0.14
Buick,Enclave Premium,2014,"86,281 mi.",Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,0.005724771288612143,0.2
Porsche,Cayenne AWD,2020,"34,580 mi.",Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,0.01829216861450034,0.08
Hyundai,Santa Fe SE,2007,"145,000 mi.",Gasoline,242.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,0.0007452364991092731,0.33999999999999997
Mazda,Mazda6 Signature,2021,"11,737 mi.",Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Soul Red Crystal Metallic,Deep Chestnut,None reported,Yes,0.010733776794216152,0.06
Tesla,Model X Performance,2020,"25,535 mi.",,778.0HP Electric Motor Electric Fuel System,A/T,White,Beige,None reported,Yes,0.022685337776749505,0.08
Jeep,Wrangler Unlimited Sport,2016,"67,499 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Beige,Black,None reported,Yes,0.008637968512402939,0.16
Toyota,4Runner Sport,2004,"220,450 mi.",Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,0.002218772304166245,0.39999999999999997
Chevrolet,Silverado 1500 2LT,2018,"20,200 mi.",Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,0.013871561199329425,0.12000000000000001
Jaguar,XK8 Base,2000,"40,000 mi.",Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Beige,None reported,Yes,0.004539167767301936,0.48
Mercedes-Benz,GLA-Class GLA 45 AMG,2015,"80,300 mi.",Gasoline,355.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,0.006774877264629756,0.18000000000000002
BMW,330 i xDrive,2017,"63,150 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,0.0066055053330140116,0.14
Volkswagen,Atlas 3.6L SE w/Technology,2018,"48,210 mi.",Gasoline,276.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,0.0077907701104609865,0.12000000000000001
Nissan,Juke SL,2012,"115,359 mi.",Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,0.002693013712690328,0.24000000000000002
Subaru,Impreza 2.0i Premium,2018,"90,601 mi.",Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Beige,None reported,Yes,0.008129852717555706,0.12000000000000001
BMW,M5 Base,2000,"132,200 mi.",Gasoline,400.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,0.008434722194464046,0.48
Mercedes-Benz,Sprinter 2500 Standard Roof,2023,"4,000 mi.",Diesel,211.0HP 2.0L 4 Cylinder Engine Diesel Fuel,9-Speed A/T,White,Black,None reported,Yes,0.021340863383583732,0.02
Volkswagen,Beetle 2.0T Final Edition SE,2019,"32,000 mi.",Gasoline,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,0.010416373794368248,0.09999999999999999
MINI,Countryman Cooper S ALL4,2016,"95,070 mi.",Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,0.003641496529738494,0.16
Nissan,Rogue SL,2017,"148,000 mi.",Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,0.0037261824955463654,0.14
Lexus,CT 200h Premium,2014,"125,519 mi.",Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Black,Black,At least 1 accident or damage reported,Yes,0.004742414085240829,0.2
INFINITI,G37 x,2013,"90,000 mi.",Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,0.004234298290393597,0.22
Audi,A6 2.0T Sport,2018,"49,650 mi.",Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,0.0073676790252848595,0.12000000000000001
Nissan,Altima 2.5 S,2015,"149,800 mi.",Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,0.0032519410870222826,0.18000000000000002
Chevrolet,Blazer 1LT,2019,"37,161 mi.",Gasoline,2.5L I4 16V GDI DOHC,9-Speed Automatic,Nightfall Gray Metallic,Jet Black,None reported,Yes,0.00846520914215488,0.09999999999999999
Dodge,Ram 3500 Quad Cab DRW,2000,"188,000 mi.",–,–,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,0.002709950905851902,0.48
Ford,Transit Connect XLT,2016,"111,700 mi.",E85 Flex Fuel,169.0HP 2.5L 4 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,None reported,Yes,0.004573042153625084,0.16
Mercedes-Benz,S-Class S 550 4MATIC,2016,"72,784 mi.",Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,White,None reported,Yes,0.011144673100315947,0.16
Cadillac,Escalade Base,2007,"150,000 mi.",Gasoline,403.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,0.002709612161988671,0.33999999999999997
Ford,Transit Connect XLT,2012,"140,450 mi.",Gasoline,136.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,0.002201835111004671,0.24000000000000002
Lexus,IS 250 Base,2010,"132,700 mi.",Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,0.002947071610113944,0.27999999999999997
Dodge,Durango GT,2020,"49,000 mi.",Gasoline,295.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,0.012872266802796536,0.08
Chevrolet,Corvette Stingray w/2LT,2023,"2,058 mi.",Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,0.03387404757928555,0.02
Jeep,Wrangler Unlimited Sahara,2019,"23,442 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,0.01439661418733823,0.09999999999999999
Tesla,Model 3 Long Range,2021,"23,749 mi.",,Electric,1-Speed Automatic,White,Black,None reported,,0.011516952606007352,0.06
Toyota,4Runner TRD Pro,2021,"35,048 mi.",Gasoline,4.0L V6 24V MPFI DOHC,5-Speed Automatic,Lunar Rock,Black / Graphite,None reported,,0.01713705204088097,0.06
INFINITI,QX60 Base,2016,"91,239 mi.",Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,0.00525052988008806,0.16
Porsche,911 Carrera,2022,"2,950 mi.",Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Black,None reported,Yes,0.04369795835686192,0.039999999999999994
Ford,F-150 XL,2019,"59,678 mi.",Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,Gray,Black,None reported,Yes,0.010738180464438161,0.09999999999999999
BMW,M240 i xDrive,2022,"2,010 mi.",Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Purple,Black,None reported,Yes,0.017953424751268855,0.039999999999999994
Toyota,Prius Two,2014,"80,354 mi.",Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Red,Gray,At least 1 accident or damage reported,Yes,0.003831193093148127,0.2
Ford,Expedition Max XLT,2018,"105,674 mi.",Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,0.011176853767322938,0.12000000000000001
Toyota,Tundra Grade,2013,"92,700 mi.",Gasoline,310.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,0.00636838462875197,0.22
Ford,Edge Titanium,2016,"101,387 mi.",Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,0.004742414085240829,0.16
Buick,Envision Essence,2021,"36,544 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Dark Moon Blue Metallic,Ebony,None reported,Yes,0.010599295480513252,0.06
Audi,Q7 55 Prestige,2019,"41,000 mi.",Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,0.012838392416473388,0.09999999999999999
Chrysler,Town & Country Touring-L,2013,"115,872 mi.",E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,0.0025405789742361583,0.22
Chevrolet,Cruze LS,2011,"135,603 mi.",Gasoline,136.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,0.001693719316157439,0.26
Ford,F-150 Lariat,2020,"26,540 mi.",Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,0.015241780126100791,0.08
Jaguar,XF Premium,2011,"35,134 mi.",Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,0.0035229361776074734,0.26
Jeep,Wrangler Unlimited Rubicon,2020,"49,990 mi.",Gasoline,270.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,0.017275937024805878,0.08
Ford,F-250 Lariat,2011,"153,818 mi.",Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,0.00941707939783536,0.26
Jaguar,F-PACE 35t Premium,2017,"58,060 mi.",Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,0.008129852717555706,0.14
Porsche,911 Carrera S,2015,"36,000 mi.",Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,0.028115401904350256,0.18000000000000002
Ford,Bronco Badlands Advanced,2022,"17,000 mi.",Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,0.02303424395587794,0.039999999999999994
Suzuki,SX4 Base,2013,"99,982 mi.",Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Orange,Gray,At least 1 accident or damage reported,Yes,0.0016598449298342905,0.22
Ford,EcoSport SES,2019,"106,000 mi.",Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,0.0033874386323148784,0.09999999999999999
Toyota,Land Cruiser Base,1994,"178,416 mi.",–,–,A/T,Green,Beige,None reported,Yes,0.0023712070426204143,0.6
Honda,Civic EX,2014,"82,500 mi.",Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Gray,None reported,Yes,0.004403670222009341,0.2
Mercedes-Benz,Sprinter 2500 Standard Roof,2018,"41,500 mi.",Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,Gray,Black,None reported,Yes,0.01998588793065778,0.12000000000000001
BMW,X3 xDrive28i,2015,"92,984 mi.",Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,At least 1 accident or damage reported,Yes,0.0050811579484723165,0.18000000000000002
Nissan,Murano SL,2007,"120,000 mi.",Gasoline,240.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,0.0016090333503495672,0.33999999999999997
Chevrolet,Corvette Stingray,2015,"25,548 mi.",Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,None reported,Yes,0.015920961571879926,0.18000000000000002
Ford,F-150 Lariat,2018,"65,441 mi.",Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,0.01219477907633356,0.12000000000000001
Porsche,Cayenne Turbo,2020,"39,611 mi.",Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Quartzite Grey Metallic,Black,None reported,,0.029775585578047777,0.08
Toyota,Sequoia SR5,2010,"154,860 mi.",Gasoline,310.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,0.005386027425380655,0.27999999999999997
Porsche,911 Carrera S,2021,"7,008 mi.",Gasoline,443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,,,0.05077770509840002,0.06
BMW,M8 Gran Coupe Competition,2022,"21,057 mi.",Gasoline,617.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,0.0331291498240395,0.039999999999999994
Lexus,CT 200h Base,2016,"39,750 mi.",Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,None reported,Yes,0.006773183545313598,0.16
Aston,Martin DB7 Vantage Volante,2003,"14,900 mi.",Gasoline,420.0HP 5.9L 12 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Beige,,,0.010450248180691396,0.42
Chevrolet,Impala 2LZ,2018,"71,312 mi.",Gasoline,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,0.005385688681517424,0.12000000000000001
Porsche,911 Carrera,2015,"43,500 mi.",Gasoline,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,0.021848979178430962,0.18000000000000002
BMW,X6 xDrive40i,2020,"34,000 mi.",Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None reported,Yes,0.01942187939837735,0.08
Subaru,Ascent Touring 7-Passenger,2021,"32,250 mi.",Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,0.011517291349870583,0.06
Volkswagen,Routan SE,2011,"194,000 mi.",Gasoline,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Gray,At least 1 accident or damage reported,Yes,0.0005081157948472316,0.26
Mercedes-Benz,AMG GLS 63 4MATIC,2023,"2,000 mi.",Hybrid,603.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Gray,Beige,None reported,Yes,0.05860268833904739,0.02
Mercedes-Benz,E-Class E 300 4MATIC,2018,"53,705 mi.",Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,0.008095978331232557,0.12000000000000001
Bentley,Continental GT Speed,2023,714 mi.,Gasoline,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic with Auto-Shift,C / C,Hotspur,None reported,Yes,0.11786592721139617,0.02
Audi,S4 3.0T Premium Plus,2022,"10,900 mi.",Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,0.017580806501714216,0.039999999999999994
Porsche,Taycan,2022,"2,116 mi.",,Electric,Automatic,Black,Black,None reported,,0.03014752633987595,0.039999999999999994
Ford,F-150 Raptor,2020,"33,000 mi.",Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,0.020663036913257524,0.08
BMW,X3 xDrive30i,2020,"43,000 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Brown,At least 1 accident or damage reported,Yes,0.012872266802796536,0.08
